,FEAT,P_VALUE,LR_WEIGHT
1505,invasion,0.02035347912640179,0.0
1506,invented,0.03577950298754327,0.0
1507,inventor,0.03246503541256286,0.0
1508,investigation,0.014872610200187597,0.0
1509,invitation,0.10875849081265825,0.0
1510,invited,0.06444544980052916,0.0
1511,involved,0.004912265404012366,0.0
1512,ireland,0.6306358381456914,0.0
1513,iron,0.3804157207510417,0.0
1514,island,0.31572107583630404,0.0
1515,islands,0.39740977814104395,0.0
1516,isn,0.2826259912856758,0.0
1517,issue,0.08450788636577893,0.0
1518,issued,0.321980825371207,0.0
1519,issues,0.39120997203059116,0.0
1520,italian,0.7794571750695629,0.0
1521,italy,0.6021250846359133,0.0
1522,japan,0.1941305182731704,0.0
1523,japanese,0.0027132191003118385,0.0
1524,jazz,0.11297140412693871,0.0
1525,jersey,0.7246479515898823,0.0
1526,jewish,0.6160318924787627,0.0
1527,jews,0.2721577427932512,0.0
1528,job,0.017615449452432777,0.14950777582401412
1529,jobs,0.0068190167866377304,0.0
1530,join,0.00411605376543494,0.0
1531,joined,0.0016401643645860932,0.0
1532,joint,0.21068521388150863,0.0
1533,jones,0.20460310138769167,0.0
1534,journal,0.41443799882976307,0.0
1535,journalist,0.35853955639503077,0.0
1536,journey,0.14599204238714908,0.0
1537,jr,0.023928333788610253,0.0
1538,judge,0.5428185218313575,0.0
1539,judgment,0.2705565450072337,0.0
1540,july,0.39235103075131694,0.0
1541,justice,0.14097495887026326,0.0
1542,kansas,0.3994691547197695,0.0
1543,keen,0.11269383170344749,0.0
1544,keeping,0.09473189140894936,0.0
1545,kennedy,0.8121896211618255,0.0
1546,kept,0.26318006524396376,0.0
1547,key,0.006433863935614389,0.0
1548,kill,0.26303856756962574,0.0
1549,killed,0.2955732942925451,0.0
1550,kind,0.35390630105332666,0.0
1551,kitchen,0.6428540345905495,0.0
1552,knew,0.1343777881781401,0.0
1553,knowing,0.21734455536035957,0.0
1554,knowledge,0.11468520053413522,0.0
1555,known,0.036261261772514465,0.0
1556,knows,0.057006013966638035,0.0
1557,la,0.8982356848347267,0.0
1558,labor,0.08488115184576352,0.0
1559,laboratory,0.32936661634523,0.0
1560,lack,0.21292349756469353,0.0
1561,lacked,0.7558585663908153,0.0
1562,ladies,0.03334942272352826,0.0
1563,laid,0.2862387726606145,0.0
1564,lake,0.2608004024442444,0.0
1565,land,0.08770283233025518,0.0
1566,landed,0.5077606171972298,0.0
1567,lands,0.6903533845462343,0.0
1568,language,0.3655584756011421,0.0
1569,languages,0.28262599128567567,0.0
1570,large,0.1445257993714447,0.0
1571,largely,0.03982016706685147,0.0
1572,larger,0.167002039735771,0.0
1573,largest,0.012486493282130614,0.0
1574,lasted,0.7210545047883872,0.0
1575,lasting,0.577996877693139,0.0
1576,late,0.011262021577498,0.0526029306279972
1577,latest,0.07849513792153968,0.0
1578,latin,0.016197796855303745,0.0
1579,law,0.3948017688150691,0.0
1580,laws,1.0,0.0
1581,lawyer,0.760048207254548,0.0
1582,lay,0.8619601871047587,0.0
1583,lead,0.0048396478699034426,0.0
1584,leader,0.00015453748006726892,0.0
1585,leaders,0.0034734628374609054,0.0
1586,leadership,0.004272623190015381,0.0
1587,leading,0.05197262522950668,0.0
1588,league,0.7311608793027857,0.0
1589,learn,0.15743866865885525,0.0
1590,learned,0.27036886544334104,0.0
1591,learning,0.1377591674953147,0.0
1592,leave,0.42847028629176864,0.0
1593,leaves,0.6791244001952601,0.0
1594,leaving,0.45241496402402603,0.0
1595,lecture,0.5380981141495946,0.0
1596,lecturer,0.4995546748920291,0.0
1597,lectures,0.8528184923989511,0.0
1598,led,0.0009199661497353725,0.0
1599,leg,0.55763951165651,0.0
1600,legal,0.3994691547197695,0.0
1601,legend,0.08737773515418971,0.0
1602,legendary,0.44957572270028956,0.0
1603,legion,0.05002518882584093,0.0
1604,legislation,0.1521987080293482,0.0
1605,legislative,0.4251844827243977,0.0
1606,legislature,0.10428794712253527,0.0
1607,legs,0.11772208091112653,0.0
1608,length,0.3721765790208851,0.0
1609,lessons,0.5900783576653799,0.0
1610,letter,0.7629543466479657,0.0
1611,letters,0.012634397861712892,0.0
1612,level,0.21734455536035957,0.0
1613,liberal,0.3352492610515385,0.0
1614,liberals,0.16588700463105321,0.0
1615,library,0.14083168970092264,0.0
1616,lie,0.20519810450792308,0.0
1617,lies,1.0,0.0
1618,lieutenant,0.02490033793290285,0.0
1619,life,0.7433843498198065,-0.29772354353528063
1620,lifelong,1.0,0.0
1621,lifetime,0.5825276683948506,0.0
1622,light,0.26066249957253085,0.0
1623,liked,0.215521753270715,0.0
1624,limit,0.469164259015881,0.0
1625,limited,0.08737773515418966,0.0
1626,limits,1.0,0.0
1627,lined,0.5853909318052501,0.0
1628,lines,0.11746437780539212,0.0
1629,list,0.3942048579635984,0.0
1630,listen,0.3499343487571668,0.0
1631,listened,0.3039420073230499,0.0
1632,listening,0.05977754147495682,0.0
1633,literary,0.9464170614413904,0.0
1634,literature,0.6222313922683087,0.0
1635,little,0.35300626564062165,0.0
1636,live,0.3629793286549601,0.0
1637,lived,0.7101926203573319,0.0
1638,lives,0.27387509728236703,0.0
1639,living,0.1959246383002997,0.0
1640,local,0.025798616521061527,0.0
1641,london,0.0543499347879214,0.0
1642,lonely,0.5637804872607879,0.0
1643,longer,0.44021205552149023,0.0
1644,longtime,0.5127986582634261,0.0
1645,look,1.0,0.0
1646,looked,0.0014173550699235324,0.0
1647,looking,0.869096210108872,0.0
1648,lord,0.767795333414713,0.0
1649,los,0.1589711878554455,0.0
1650,lose,0.691350633616413,0.0
1651,losing,0.3549087737716523,0.0
1652,loss,0.02612236033480694,0.0
1653,lost,0.10439654443073773,0.0
1654,lot,0.6223282937063925,0.0
1655,loved,1.0,0.0
1656,low,0.08108612588518423,0.0
1657,lower,0.5571126635842256,0.0
1658,loyal,0.1044688304137818,0.0
1659,loyalty,0.19145025417330164,0.0
1660,luck,1.0,0.0
1661,machine,0.8672388712426179,0.0
1662,machinery,0.19077059663375606,0.0
1663,machines,1.0,0.0
1664,magazine,0.9353721527614725,0.0
1665,magazines,0.5779968776931391,0.0
1666,magic,0.21077250636615907,0.0
1667,mail,0.2826259912856758,0.0
1668,main,0.0926508073633621,0.0
1669,maintain,0.07849513792153964,0.0
1670,maintained,0.07007720986606403,0.0
1671,majority,0.01989708562488395,0.0
1672,making,0.18291328349535574,0.0
1673,managed,0.10760235457980073,0.0
1674,management,0.03508545996255848,0.0
1675,manager,0.1589742409828645,0.0
1676,managing,0.6296762803503613,0.0
1677,manhattan,0.1628458531852316,0.0
1678,mankind,0.8517295412343001,0.0
1679,manner,0.23579305582412835,0.0
1680,mansion,0.1217354428790239,0.0
1681,march,0.010292501873760821,0.0
1682,margin,0.21068521388150863,0.0
1683,marked,0.018546711048320987,0.0
1684,market,0.05567624150843033,0.0
1685,marriage,0.03945749871331043,0.0
1686,married,0.02669152476798458,-0.08291554822131066
1687,marshal,0.021718357942004145,0.0
1688,mass,0.1474027144043517,0.0
1689,massachusetts,0.0838171325646156,0.0
1690,massive,0.0925283150421759,0.0
1691,master,0.0001681103574131623,0.0
1692,match,0.4067198420094885,-0.0749310429667061
1693,material,0.02858259550996569,0.0
1694,matter,0.11846110613745749,0.0
1695,matters,0.12826612902960088,0.0
1696,mayor,0.05912931044302344,0.0
1697,mccarthy,0.7045905626766065,0.0
1698,mean,0.5151014235644793,0.0
1699,meaning,1.0,0.0
1700,means,0.06407611629668405,0.0
1701,meant,0.17351819904622512,0.0
1702,measure,0.5127986582634261,0.0
1703,measures,0.021468967001154124,0.0
1704,medal,0.36950181277772376,0.0
1705,medical,0.10432361107203902,0.1445092147015879
1706,medicine,0.17662836091438883,0.0
1707,medium,0.061325250109329835,0.0
1708,meet,0.2921168925901777,0.0
1709,meeting,0.9330405352871526,0.0
1710,meetings,0.903766197895128,0.0
1711,member,7.374813603094827e-06,0.0
1712,members,0.0685114572185822,0.0
1713,membership,0.032218845081551185,0.0
1714,memoirs,0.12687332386789876,0.0
1715,memorable,0.3023986197909134,0.0
1716,memorial,0.7582195781413661,0.0
1717,memory,0.39058494160927737,0.0
1718,men,0.028834706558746783,0.029776229343185863
1719,mental,0.7532369779796165,0.0
1720,mentioned,0.11862727233889657,0.0
1721,merchant,0.39235103075131694,0.0
1722,mere,0.14267125255104443,0.0
1723,merely,0.19728451672287461,0.0
1724,message,0.008009694653433031,0.0
1725,met,0.6339359778978064,0.0
1726,method,0.013544326533853835,0.0
1727,methods,0.05259261157520072,0.0
1728,metropolitan,1.0,0.0
1729,mexico,0.626983348922501,0.0
1730,michigan,0.18077792258349956,0.0
1731,mid,0.32777565304852774,0.0
1732,middle,0.10836655953026085,0.0
1733,midnight,0.14599204238714908,0.0
1734,military,0.017401651463416337,0.0
1735,miller,0.0852621238110033,0.0
1736,millions,0.07611377336795712,0.0
1737,mind,0.475501497731464,0.0
1738,minded,0.21000681744408622,0.0
1739,minds,0.39235103075131694,0.0
1740,minister,0.48970573198912404,0.0
1741,ministers,0.5501738817051084,0.0
1742,minor,0.04750170191733627,0.0
1743,minority,0.14599204238714908,0.0
1744,minute,0.6046687861914508,0.0
1745,minutes,0.7328968393737307,0.0
1746,missed,1.0,0.0
1747,missing,1.0,0.0
1748,mission,0.33486292507905224,0.0
1749,mississippi,0.0844519579187231,0.0
1750,mixed,0.6594811340114302,0.0
1751,mo,0.6619517832023547,0.0
1752,model,0.28627201683631043,0.0
1753,moderate,0.04595095117645638,0.0
1754,modern,0.18708406068089245,0.0
1755,modest,0.00995541467007848,0.0
1756,moments,0.09583256612058594,0.0
1757,monday,1.0,0.0
1758,money,0.053746404067682683,0.0
1759,month,0.20405695682935088,0.0
1760,months,0.3334516545994789,0.0
1761,moral,0.6395435540644048,0.0
1762,morning,0.05250593936420674,0.0
1763,moscow,0.024588025439995186,0.0
1764,mother,0.001127693481239464,-0.29082200864576835
1765,motion,0.7151850022865359,0.0
1766,mount,0.8363657593498279,0.0
1767,mountain,0.027171530499384644,0.0
1768,mountains,0.23407014919321445,0.0
1769,mounted,0.02751488553101312,0.0
1770,mouth,0.8387544315289064,0.0
1771,moved,0.7145816178128286,0.0
1772,movement,0.2144093272929799,0.0
1773,movements,0.3499343487571668,0.0
1774,movie,0.17396287401463395,0.0
1775,movies,0.40259938984928034,0.0
1776,moving,0.16465649323981402,0.0
1777,murder,0.18077792258349978,0.0
1778,museum,0.8608700798566231,0.0
1779,music,0.16140554233509308,0.125665647526149
1780,musical,0.28924100324805513,0.0
1781,musician,0.04090912470002442,0.0
1782,musicians,0.060067344071975025,0.0
1783,mysterious,0.061325250109329835,0.0
1784,named,0.9389996186374344,0.0
1785,names,0.4561910403151387,0.0
1786,nation,0.009040284627998931,0.0
1787,national,0.13981727764154073,0.0
1788,nationalist,0.05166310591586384,0.0
1789,nations,0.1934030704713373,0.0
1790,native,1.0,0.0
1791,natural,0.543587816095441,0.0
1792,naturally,0.68455813584016,0.0
1793,nature,0.6080413675821745,0.0
1794,naval,0.0010554644010328693,0.0
1795,navy,0.03530796537753208,0.0
1796,nazi,0.1275346342613206,0.0
1797,nazis,0.08931408587863518,0.0
1798,nearby,0.30394200732305,0.0
1799,nearly,0.32188085663144694,0.0
1800,necessary,1.0,0.0
1801,necessity,0.18809336375032515,0.0
1802,neck,0.4538608438960836,0.0
1803,need,0.22549405484954954,0.0
1804,needed,0.20716739463218392,0.0
1805,needs,0.3549087737716523,0.0
1806,negotiations,0.35121605805967315,0.0
1807,negro,0.07243379953350605,0.0
1808,negroes,0.04745676836073263,0.0
1809,neighborhood,0.8107561466168067,0.0
1810,neighbors,0.480024299199461,0.0
1811,nervous,0.8107561466168067,0.0
1812,network,1.0,0.0
1813,newly,0.18436214051533817,0.0
1814,news,0.08492444719349682,0.0
1815,newspaper,0.21860956610434268,0.0
1816,newspapers,0.1320688701118669,0.0
1817,night,0.816010346258535,0.0
1818,nights,0.5543260176672908,0.0
1819,nineteen,0.4519409346660631,0.0
1820,ninth,0.3731412043849043,0.0
1821,nixon,0.5619877448636053,0.0
1822,nobel,0.06103935424744647,0.0
1823,nominated,0.19242660200737982,0.0
1824,nomination,0.06657437644854997,0.0
1825,non,0.36939666759771095,0.0
1826,noon,0.19145025417330164,0.0
1827,normal,1.0,0.0
1828,north,0.0023131435575576903,0.1148692968336788
1829,northern,0.27194959903415616,0.0
1830,nose,0.23565040146102867,0.0
1831,notable,0.4907905727339056,0.0
1832,notably,0.21068521388150863,0.0
1833,note,0.9051362825026349,0.0
1834,noted,0.6369491018454705,0.0
1835,notes,0.41424963771409984,0.0
1836,notice,0.0756568027853395,0.0
1837,nov,0.13711191206587037,0.0
1838,novel,0.9642748549027038,0.1443598792483351
1839,novelist,0.5708243319546527,0.0
1840,novels,0.32673564932810595,0.0
1841,november,0.1286592624663605,0.0
1842,nuclear,0.027550300388444096,0.0
1843,number,0.06779054392542645,0.0
1844,numerous,0.8449617401489118,0.0
1845,nurse,0.021774151438526092,0.0
1846,obituary,0.005763011434130187,0.0
1847,object,0.032202237851878236,0.0
1848,obliged,0.6140963882617293,0.0
1849,obscure,0.03189818798902506,0.0
1850,observation,0.40567168257245034,0.0
1851,observed,0.2693936031811254,0.0
1852,observers,0.6619517832023547,0.0
1853,obtain,0.22477988196943832,0.0
1854,obtained,0.10589128641625394,0.0
1855,obvious,0.025816300862031606,0.0
1856,occasion,0.06873329845105688,0.0
1857,occasional,0.0995256638324388,0.0
1858,occasionally,0.25547141658070216,0.0
1859,occasions,0.19207324641081935,0.0
1860,occupied,0.046218742627947014,0.0
1861,occurred,0.8488913003401205,0.0
1862,ocean,0.2740942383611019,0.0
1863,oct,0.27235281847512494,0.0
1864,october,0.11221168387330746,0.0
1865,odd,0.09292638598242339,0.0
1866,offer,1.0,0.0
1867,offered,0.17774164681401183,0.0
1868,offering,0.40567168257245034,0.0
1869,office,0.00021311602947298635,0.5974500034757746
1870,officer,0.02758630183306364,0.0
1871,officers,0.15871518896882708,0.0
1872,offices,0.030606557771017846,0.0
1873,official,0.26280270207665823,0.0
1874,officially,0.14267125255104443,0.0
1875,officials,0.06728671987832771,0.0
1876,ohio,0.2009014790386927,0.0
1877,oil,0.3341867581616691,0.0
1878,old,0.20312022201283286,0.0
1879,older,0.3056154074660281,0.0
1880,oldest,0.7898973383704206,0.0
1881,open,0.7234953438256855,0.0
1882,opened,0.6209159004184575,0.0
1883,opening,0.2858325420533038,0.0
1884,opera,0.6756144676533868,0.0
1885,operated,0.19145025417330164,0.0
1886,operation,0.19889306715421373,0.0
1887,operations,0.14406377904959225,0.0
1888,opinion,0.004141219886404516,0.0
1889,opinions,0.07749728526986444,0.0
1890,opponent,0.6566146175399894,0.0
1891,opponents,1.0,0.0
1892,opportunity,0.01059556325637013,0.0
1893,opposed,0.32230596695723623,0.0
1894,opposite,0.32530690259818373,0.0
1895,opposition,0.27875642419737945,0.0
1896,orchestra,0.053258681548865566,0.0
1897,order,0.0013655357624766178,0.0
1898,ordered,0.20848746156259035,0.0
1899,orders,0.11772208091112646,0.0
1900,ordinary,0.5679120323116575,0.0
1901,organization,0.00042019708999644126,0.0
1902,organizations,0.03782046974433588,0.0
1903,organize,0.535943394588854,0.0
1904,organized,0.00813194270619873,0.0
1905,organizing,0.5853909318052501,0.0
1906,origin,0.05152630558783597,0.0
1907,original,0.0646545540934232,0.0
1908,originally,0.2917828860724201,0.0
1909,ought,0.25922656338709726,0.0
1910,outbreak,0.023768442270547866,0.0
1911,outside,0.09377535485535013,0.0
1912,outspoken,0.5543260176672908,0.0
1913,outstanding,0.006174804797478018,0.0
1914,overcome,0.7558585663908153,0.0
1915,overlooking,0.1481858009799293,0.0
1916,overwhelming,0.21068521388150863,0.0
1917,owned,0.03922877686183255,0.0
1918,owner,0.05506820472852069,0.0
1919,oxford,0.864001996716535,0.0
1920,pace,0.7324937791582606,0.0
1921,pacific,0.038570678754104984,0.0
1922,paid,0.060640688365559366,0.0
1923,pain,0.866601966018484,0.0
1924,painful,0.09650479819356761,0.0
1925,painted,0.6944662789616488,0.0
1926,painter,0.5476870880947826,0.0
1927,painting,1.0,0.0
1928,paintings,0.3335436632250577,0.0
1929,palace,0.08713388081876264,0.0
1930,paper,0.23028793283105187,0.0
1931,papers,0.12956779814745845,0.0
1932,paramount,0.7066359771016539,0.0
1933,parents,0.31516755515499006,0.0
1934,park,0.11855635038678747,0.0
1935,parliament,0.2238475868788402,0.0
1936,particular,0.21292349756469353,0.0
1937,particularly,0.5878446529485475,0.0
1938,parties,0.3864289426341204,0.0
1939,partly,0.38444516108771687,0.0
1940,partner,0.0983974936544582,0.0
1941,parts,0.33646845248001866,0.0
1942,party,0.11990163269126901,0.0
1943,pass,0.23923325592802658,0.0
1944,passage,0.18873751944966455,0.0
1945,passed,0.9446466268963537,0.0
1946,passing,0.07812801753825599,0.0
1947,passion,0.17566395197695495,0.0
1948,passionate,0.775932717994829,0.0
1949,past,0.08660574259752435,0.0
1950,path,0.6235333212852625,0.0
1951,patient,0.25040858558969337,0.0
1952,pay,0.8578157316138794,0.0
1953,paying,0.3964484245898059,0.0
1954,peace,0.3582797891309367,0.0
1955,peak,0.5853909318052501,0.0
1956,pennsylvania,0.3117788291638339,0.0
1957,people,0.849842971417008,0.0
1958,peoples,0.21432497435354259,0.0
1959,percent,0.5710459357248696,0.0
1960,perfect,0.21515256181040066,0.0
1961,perform,0.0045280029907215445,0.0
1962,performance,0.9525436413126694,0.0
1963,performances,0.03971121563778003,0.0
1964,performed,0.294225542601938,0.0
1965,performer,0.84953467416113,0.0
1966,performers,0.7917519845028664,0.0
1967,performing,0.6007060978763332,0.0
1968,period,0.12498670515775673,0.0
1969,permanent,0.10639424221279618,0.0
1970,permit,0.5820503835617298,0.0
1971,permitted,0.08737773515418966,0.0
1972,person,0.06540859829574973,0.0
1973,personal,0.030664701178252554,0.0
1974,personalities,1.0,0.0
1975,personality,1.0,0.0
1976,personally,0.03595705952252347,0.0
1977,persons,0.11975699619890853,0.0
1978,perspective,0.08505493824257956,0.0
1979,persuaded,0.015594455156834568,0.0
1980,phase,0.08505493824257956,0.0
1981,phenomenon,0.40567168257245034,0.0
1982,philadelphia,0.24805605285675303,0.0
1983,philosopher,0.42760363752584696,0.0
1984,philosophical,0.1159450828736239,0.0
1985,philosophy,0.19594044361813678,0.0
1986,photographs,0.5351246911158132,0.0
1987,phrase,0.8221202653627211,0.0
1988,physical,0.11945894146905797,0.0
1989,physically,0.09127796193776487,0.0
1990,physician,0.8995963014378445,0.0
1991,physicians,0.8363657593498279,0.0
1992,pianist,0.6080096524116981,0.0
1993,piano,0.1193468355789792,0.0
1994,picked,0.17628688472180887,0.0
1995,picture,0.4608860940292596,0.0
1996,pictures,0.26427352878820465,0.0
1997,piece,0.01366612507921699,0.0
1998,pieces,0.4711871920116031,0.0
1999,pioneer,0.304077650818681,0.0
2000,pittsburgh,0.1659068200408781,0.0
2001,place,0.37116684000611544,0.0
2002,placed,0.3059089890480554,0.0
2003,places,0.7484051178546377,0.0
2004,placing,1.0,0.0
2005,plain,0.07565680278533954,0.0
2006,plan,0.0014611247282752939,0.0
2007,plane,0.007776105976439089,0.0
2008,planned,0.7864056282013749,0.0
2009,planning,0.11001898030774508,0.0
2010,plans,0.007825871786667962,0.0
2011,plant,0.047980342671032676,0.0
2012,platform,1.0,0.0
2013,play,0.9050384026068847,0.0
2014,played,0.044900648543847184,0.11418759693291045
2015,player,0.43459837838944293,0.0
2016,players,0.7034478170631505,0.0
2017,playing,0.09859467179393172,0.0
2018,plays,0.7978987625883409,0.0
2019,playwright,0.8695109805004377,0.0
2020,pleased,1.0,0.0
2021,pleasure,0.6196515503862314,0.0
2022,pledged,0.14599204238714908,0.0
2023,plot,0.469164259015881,0.0
2024,pneumonia,0.08111555380115715,0.0
2025,poem,0.8104373980268808,0.0
2026,poems,1.0,0.0
2027,poet,0.6166339741617554,0.1436303769923902
2028,poetry,0.8164296689013875,0.0
2029,point,0.02977424291896936,0.0
2030,pointed,0.7071672265159801,0.0
2031,points,0.11605936992860537,0.0
2032,poland,0.14788096657367708,0.0
2033,police,0.3878124570737278,0.0
2034,policies,0.000330793986611589,0.0
2035,policy,0.0002949175471383399,0.0
2036,political,0.014902890015830249,0.06690537068066646
2037,politically,0.8012750935466315,0.0
2038,politician,0.1332696040613261,0.0
2039,politicians,0.04588764085671403,0.0
2040,politics,0.009042567038892087,0.0
2041,poor,0.45686207116972777,0.0
2042,popular,0.1000393931957428,0.0
2043,popularity,0.5812970607784915,0.0
2044,population,0.30508573441442277,0.0
2045,portrait,0.27437181184165116,0.0
2046,portrayed,0.3499343487571668,0.0
2047,position,0.1739707309188947,0.0
2048,positions,0.015234174645044094,0.0
2049,positive,0.6999130789263013,0.0
2050,possessed,0.2398988711400759,0.0
2051,possession,0.2976967095759775,0.0
2052,possibility,0.0003798759161660115,0.0
2053,possible,0.00347819770039432,0.0
2054,possibly,0.4763218608802149,0.0
2055,post,0.6943027270361253,-0.05031373815699661
2056,posts,0.02918301005960823,0.0
2057,postwar,0.08529069509912553,0.0
2058,potential,0.6296762803503613,0.0
2059,pounds,1.0,0.0
2060,poured,0.5193527008054595,0.0
2061,poverty,0.635710019471387,0.0
2062,power,0.022946522126355375,0.0253523549089009
2063,powerful,0.08978950789181771,0.0
2064,powers,0.5812970607784915,0.0
2065,practical,0.23747563925391946,0.0
2066,practically,0.6874172914794452,0.0
2067,practice,0.0948101875691131,0.0
2068,practiced,0.19145025417330164,0.0
2069,praise,0.7226888586930961,0.0
2070,praised,0.00900489224604149,0.0
2071,pre,0.025816300862031606,0.0
2072,preferred,0.13883129516962295,0.0
2073,premier,0.027052725975737574,0.0
2074,preparation,0.7582792198529623,0.0
2075,prepare,0.5820503835617297,0.0
2076,prepared,0.1541630144170848,0.0
2077,preparing,0.5501738817051084,0.0
2078,presence,0.343817321427492,0.0
2079,present,0.10610747241855152,0.0
2080,presentation,0.5923793103220785,0.0
2081,presented,0.5433238064370871,0.0
2082,presided,0.20635151060468715,0.0
2083,presidency,0.016141617925195157,0.0
2084,president,0.00021666458952090807,0.09293536384215438
2085,presidential,0.0010552859012123933,0.0
2086,presidents,0.0041230878025362485,0.0
2087,press,0.36000836971888184,0.0
2088,pressure,0.7380521306459256,0.0
2089,prestige,0.008439609434014827,0.0
2090,pretty,1.0,0.0
2091,prevent,0.06083892912037967,0.0
2092,prevented,1.0,0.0
2093,previous,0.4023722954456104,0.0
2094,previously,0.20602509279766068,0.0
2095,price,0.4052523288991672,0.0
2096,pride,0.2051981045079232,0.0
2097,primarily,0.12157539695906003,0.0
2098,primary,0.8245413832330843,0.0
2099,prime,0.8328011681519505,0.0
2100,princeton,0.05023880106477678,0.0
2101,principal,0.0003890522265700711,0.0
2102,principle,0.006428536896738219,0.0
2103,principles,0.038394355628259755,0.0
2104,print,0.20156386926272984,0.0
2105,printed,1.0,0.0
2106,prison,0.33712060212023864,0.0
2107,private,0.1286955196466455,0.0
2108,privately,0.028062763494611315,0.0
2109,prize,0.20352194112828714,0.0
2110,prizes,0.7350423370216996,0.0
2111,pro,0.06828371551664325,0.0
2112,probably,0.09161273042251275,0.0
2113,problem,0.7901318813974134,0.0
2114,problems,0.8483853346778122,0.0
2115,process,0.08299965276916041,0.0
2116,proclaimed,0.7825122431024512,0.0
2117,produce,0.03595705952252347,0.0
2118,produced,0.09727889918671727,0.0
2119,producer,1.0,0.0
2120,producing,0.4477672752861649,0.0
2121,product,0.13881019863729083,0.0
2122,production,0.31570616188777645,0.0
2123,productions,0.2272453884974821,0.0
2124,profession,0.6820117530552874,0.0
2125,professional,1.0,0.0
2126,professor,0.03217179429095563,0.22784485890770584
2127,profits,0.07107742235480757,0.0
2128,profound,0.009674974616422107,0.0
2129,program,0.2610583915446335,0.0
2130,programs,0.04405975287805507,0.0
2131,progress,0.2605089281044656,0.0
2132,progressive,0.3843108522439851,0.0
2133,project,0.0107849282337852,0.0
2134,projected,0.33395493828935263,0.0
2135,projects,0.27398945427624644,0.0
2136,prominent,0.10223132712211515,0.0
2137,promise,0.0718335130767917,0.0
2138,promised,0.21285281817357382,0.0
2139,promote,0.2630385675696254,0.0
2140,promoted,0.015831584234792855,0.0
2141,pronounced,0.26981723216354647,0.0
2142,proof,0.36055619521150895,0.0
2143,propaganda,0.29919634230048975,0.0
2144,proper,0.716069215176838,0.0
2145,property,1.0,0.0
2146,proposal,0.009199425481110954,0.0
2147,proposed,0.00933977803632985,0.0
2148,prosperous,0.0028450687784097217,0.0
2149,protect,0.01356137023809683,0.0
2150,protection,0.43104728596061037,0.0
2151,protest,0.13439718154067423,0.0
2152,protested,0.469164259015881,0.0
2153,prove,0.1544327476490423,0.0
2154,proved,0.0007163506820123542,0.0
2155,provide,0.19145025417330164,0.0
2156,provided,0.01346930312620515,0.0
2157,providing,0.04874855435068771,0.0
2158,province,0.5543260176672908,0.0
2159,psychological,0.7778085700256413,0.0
2160,psychology,0.1420756566788698,0.0
2161,public,0.007099431313385648,0.0
2162,publication,1.0,0.0
2163,publicity,0.8679056870364972,0.0
2164,publicized,0.7898973383704206,0.0
2165,publicly,0.03422823363406764,0.0
2166,published,0.9384743850665265,0.0
2167,publisher,0.29253173436627167,0.0
2168,publishers,1.0,0.0
2169,publishing,0.5706949051735062,0.0
2170,pulitzer,0.911204824705363,0.0
2171,purchase,1.0,0.0
2172,pure,0.2539009752372733,0.0
2173,purpose,0.03973928270342172,0.0
2174,purposes,0.42760363752584696,0.0
2175,pursue,0.775932717994829,0.0
2176,pursued,0.11772208091112646,0.0
2177,pursuit,1.0,0.0
2178,pushed,0.4538608438960835,0.0
2179,putting,0.3994691547197695,0.0
2180,qualities,0.2826259912856758,0.0
2181,quality,0.42760363752584707,0.0
2182,quarter,0.17662836091438883,0.0
2183,quarters,0.04405975287805501,0.0
2184,question,0.04138604080111286,0.0
2185,questioned,0.07241835577351119,0.0
2186,questions,0.8887891722757076,0.0
2187,quick,0.30040014611366594,0.0
2188,quickly,0.6568231220899314,0.0
2189,quiet,0.41114774603531823,0.0
2190,quietly,0.3528701065405917,0.0
2191,quit,1.0,0.0
2192,quite,0.9013283631218743,0.0
2193,quoted,0.6939233047704961,0.0
2194,race,0.0699965197675802,0.0
2195,racial,0.18543838852265637,0.0
2196,radical,0.47058581308228853,0.0
2197,radio,0.23786262922960555,0.0
2198,railroad,0.1217194401557488,0.0
2199,railway,0.24414914264482723,0.0
2200,raise,0.27893553112590486,0.0
2201,raised,0.42097843292242876,0.0
2202,raising,0.8290167648522172,0.0
2203,range,0.006839636496980883,0.0
2204,rank,0.2483190225397649,0.0
2205,ranking,1.0,0.0
2206,ranks,0.04874855435068771,0.0
2207,rapid,0.2826259912856758,0.0
2208,rapidly,0.6016857117234901,0.0
2209,rare,0.7532369779796165,0.0
2210,rarely,0.8895252005485639,0.0
2211,rate,0.08509147496285316,0.0
2212,reach,1.0,0.0
2213,reached,0.000269245460549499,0.0
2214,reaching,0.5501738817051084,0.0
2215,reaction,0.40479705207252614,0.0
2216,read,0.3760026949794627,0.0
2217,reader,0.8565987053207816,0.0
2218,readers,0.6129592089803104,0.0
2219,reading,0.6805549336657268,0.0
2220,ready,0.0001689302472077874,0.0
2221,real,0.8673178446369624,0.0
2222,reality,0.6015673531606223,0.0
2223,realize,0.09009994162905155,0.0
2224,realized,0.037189495089810815,0.0
2225,really,0.6238701680737005,0.0
2226,reared,0.5820503835617297,0.0
2227,reason,0.13160314348750585,0.0
2228,reasons,0.7045905626766065,0.0
2229,rebellion,1.0,0.0
2230,recall,0.30877902514690714,0.0
2231,recalled,0.5631997234059649,0.0
2232,receive,0.4814090878592132,0.0
2233,received,0.1033317761145891,0.0
2234,receiving,0.014568501142459198,0.0
